filename,timestamp,"Reporting Business Unit","Country of Origin","Campaign Name",Owner,"Campaign Type",Category,Sub-Category,"Primary Campaign Purpose","Num Sent in Campaign","Responses in Campaign","Created Date","Start Date","Product of Interest","Campaign Status","Budgeted Cost in Campaign (converted) Currency","Budgeted Cost in Campaign (converted)","Expected Revenue in Campaign (converted) Currency","Expected Revenue in Campaign (converted)","Opportunities in Campaign","Value Opportunities in Campaign Currency","Value Opportunities in Campaign","Won Opportunities in Campaign","Value Won Opportunities in Campaign Currency","Value Won Opportunities in Campaign","Actual Cost in Campaign (converted) Currency","Actual Cost in Campaign (converted)",ROI,"Campaign ID","SF Campaign Id"
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,LATAM_HON_Enterprise_OutboundSalesGPON_2023,"Paola Yanez",Telemarketing,Telesales,,"Lead Generation",111,0,02-14-2023,02-14-2023,Networking,Completed,USD,0.00,USD,1500.00,0,USD,0.00,0,USD,0.00,USD,0.00,,7014X000001ymoOQAQ,7014X000001ymoOQAQ
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,"LATAM_HON_TGU_Event_Desayunos Tecnologicos_Sep2023","Paola Yanez","Seminar / Conference",Event,Physical,"Sales Tracking",20,2,08-30-2023,09-12-2023,"Security; It Solution",Completed,USD,1000.00,USD,10000.00,0,USD,0.00,0,USD,0.00,USD,122.00,-100.0000000000,7014X000002zMJkQAM,7014X000002zMJkQAM
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,LATAM_HON_TGU_Event_SAP-B1toHANA_Ent_May2023,"Paola Yanez","Seminar / Conference",Event,Physical,"Sales Tracking",57,21,04-20-2023,05-09-2023,"It Solution",Completed,USD,1000.00,USD,19230.00,5,USD,340319.28,0,USD,0.00,USD,1822.00,-100.0000000000,7014X000002POG3QAO,7014X000002POG3QAO
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,LATAM_HON_TGU_One-to-One_Ago2023,"Paola Yanez","One-to-One Sessions",Event,Physical,"Sales Tracking",10,3,08-04-2023,08-08-2023,"Security; It Solution",Completed,USD,800.00,USD,10000.00,3,USD,85141.86,0,USD,0.00,USD,121.00,-100.0000000000,7014X000002emlPQAQ,7014X000002emlPQAQ
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,LATAM_HN_Enterprise_Event_VIPLinks_Jun2023,"Paola Yanez","Special Events",Event,Physical,"Brand Awareness",20,10,07-18-2023,06-21-2023,"Security; It Solution",Completed,USD,35000.00,USD,15300.00,10,USD,692680.70,4,USD,72360.00,USD,43859.00,64.9832417520,7014X000002eiJVQAY,7014X000002eiJVQAY
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,"LATAM_HON_TGU_Event_One-to-Ones Seguridad_2024","Paola Yanez",Advertisement,Event,One-to-One,"Lead Generation",0,0,04-03-2024,04-09-2024,Security,"In Progress",USD,1000.00,,,0,USD,0.00,0,USD,0.00,,,,7014X000001z3TTQAY,7014X000001z3TTQAY
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,LATAM_HON_TGU_Event_LogWars_Ent_May2023,"Paola Yanez","Seminar / Conference",Event,Physical,"Sales Tracking",37,12,06-07-2023,05-24-2023,Security,Completed,USD,1000.00,USD,11880.00,2,USD,175100.00,0,USD,0.00,USD,2133.00,-100.0000000000,7014X000002ef0EQAQ,7014X000002ef0EQAQ
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,"LATAM_HON_Website Leads_Ent_2023","Paola Yanez",Advertisement,Website,,"Lead Generation",0,0,06-09-2023,02-01-2023,Networking,"In Progress",USD,0.00,USD,1500.00,0,USD,0.00,0,USD,0.00,USD,0.00,,7014X000002efBWQAY,7014X000002efBWQAY
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,"LATAM_HON_SPS_Event_Microsoft Defender_May2024","Paola Yanez",Advertisement,Event,One-to-Few,"Lead Generation",0,0,03-01-2024,05-16-2024,"Cloud IT",Planned,USD,500.00,,,0,USD,0.00,0,USD,0.00,,,,7014X0000022rycQAA,7014X0000022rycQAA
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,"LATAM_HON_TGU_Event_Launch Vulnerability_May2024","Paola Yanez",Advertisement,Event,One-to-Few,"Lead Generation",0,0,04-03-2024,05-28-2024,Security,Planned,USD,700.00,,,0,USD,0.00,0,USD,0.00,,,,7014X000001z3TOQAY,7014X000001z3TOQAY
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,"LATAM_HON_Enterprise_Oferta 1Mes Gratis Conectividad_2023","Paola Yanez",Email,Email,,"Lead Generation",60,3,03-06-2023,03-01-2023,Networking,Completed,USD,200.00,USD,104689.00,7,USD,356472.00,1,USD,2640.00,USD,672.00,292.8571428571,7014X000001yoPkQAI,7014X000001yoPkQAI
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,"LATAM_HON_TGU_Patrocinio_Elga Transformacion Digital_Ent_Ago2023","Paola Yanez",Tradeshow,Event,Physical,"Sales Tracking",20,4,07-04-2023,08-25-2023,UC&C,Completed,USD,300.00,USD,5000.00,1,USD,3600.00,0,USD,0.00,USD,553.00,-100.0000000000,7014X000002egmtQAA,7014X000002egmtQAA
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,"LATAM_HON_Event_Visita DC Tocancipa_Ent_Sep2023","Paola Yanez","Seminar / Conference",Event,Physical,"Sales Tracking",4,4,07-04-2023,09-07-2023,"It Solution",Completed,USD,7000.00,USD,10000.00,1,USD,0.00,0,USD,0.00,USD,5451.00,-100.0000000000,7014X000002egmyQAA,7014X000002egmyQAA
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,LATAM_HON_SPS_Event_SAP-B1toHANA_Ent_May2023,"Paola Yanez","Seminar / Conference",Event,Physical,"Sales Tracking",51,7,04-20-2023,05-10-2023,"It Solution",Completed,USD,1200.00,USD,9469.00,6,USD,211956.00,0,USD,0.00,USD,1462.00,-100.0000000000,7014X000002POFtQAO,7014X000002POFtQAO
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,"LATAM_HON_TGU_Event_Desayunos Tecnologicos_Ago2023","Paola Yanez","Seminar / Conference",Event,Physical,"Sales Tracking",20,4,08-04-2023,08-08-2023,"Security; It Solution",Completed,USD,1000.00,USD,10000.00,2,USD,8400.00,0,USD,0.00,USD,118.00,-100.0000000000,7014X000002emlUQAQ,7014X000002emlUQAQ
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,LATAM_HON_TGU_One-to-One_Sep2023,"Paola Yanez","One-to-One Sessions",Event,Physical,"Sales Tracking",10,2,08-30-2023,09-04-2023,"Security; It Solution",Completed,USD,800.00,USD,8000.00,0,USD,0.00,0,USD,0.00,USD,440.00,-100.0000000000,7014X000002zMJpQAM,7014X000002zMJpQAM
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,LATAM_HON_Info_RazonSocial_Ent_Ago2023,"Paola Yanez",Email,Email,"Offer Email",Other,1219,2,08-08-2023,08-16-2023,"CONTENT DELIVERY SERVICES",Completed,,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002en4JQAQ,7014X000002en4JQAQ
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,LATAM_HON_TGU_Event_AntiRansomware_Jun2024,"Paola Yanez",Advertisement,Event,One-to-Few,"Lead Generation",0,0,03-01-2024,06-26-2024,"Cloud IT; Security",Planned,USD,1000.00,,,0,USD,0.00,0,USD,0.00,,,,7014X0000022ryhQAA,7014X0000022ryhQAA
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,LATAM_HON_SPS_Event_AntiRansomware_Jun2024,"Paola Yanez",Advertisement,Event,One-to-Few,"Lead Generation",0,0,03-01-2024,06-27-2024,"Cloud IT; Security",Planned,USD,1000.00,,,0,USD,0.00,0,USD,0.00,,,,7014X0000022rymQAA,7014X0000022rymQAA
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,LATAM_HON_TGU_Event_Secure-SDWAN-Fortinet_Ent_Nov2023,"Paola Yanez","Seminar / Conference",Event,Physical,"Sales Tracking",35,10,07-06-2023,11-16-2023,Security,Completed,USD,1500.00,USD,3300.00,0,USD,0.00,0,USD,0.00,USD,2502.00,-100.0000000000,7014X000002egyGQAQ,7014X000002egyGQAQ
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,Honduras,"LATAM_HON_TGU_Event_Desayuno Microsoft Defender_Nov2023","Paola Yanez","Seminar / Conference",Event,Physical,"Sales Tracking",20,12,07-06-2023,11-08-2023,"Security; It Solution",Completed,USD,800.00,USD,4050.00,3,USD,44568.00,1,USD,6000.00,USD,1005.00,497.0149253731,7014X000002egyLQAQ,7014X000002egyLQAQ
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,,"Latam Region",LATAM_Col_Prod_NubeHibrida_Ent_Jan2024,"Camila Rodriguez",Email,Email,"Offer Email","Lead Generation",0,33,11-02-2023,01-15-2024,"Cloud IT","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X0000022qSuQAI,7014X0000022qSuQAI
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,,"Latam Region",NETWORKS_Info_Christmas_MSeg_Dec2023,"Camila Rodriguez",Advertisement,Email,Offer,"Brand Awareness",0,6,12-13-2023,12-13-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X0000022r6FQAQ,7014X0000022r6FQAQ
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmRegional,"Latam Region",LATAM_Prod_SDWAN_Ent_Oct2023_e,"Camila Rodriguez",Email,Email,"Offer Email",Other,0,0,09-13-2023,09-13-2023,Security,Planned,,,,,0,USD,0.00,0,USD,0.00,,,,7014X0000036WatQAE,7014X0000036WatQAE
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmRegional,"Latam Region",LATAM_Prod_SDWAN_Ent_Oct2023_SM,"Camila Rodriguez",Email,Email,"Offer Email",Other,0,0,09-13-2023,09-13-2023,Security,Planned,,,,,0,USD,0.00,0,USD,0.00,,,,7014X0000036WayQAE,7014X0000036WayQAE
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",LATAM_Info_Newsletter_Ent_Aug2023,"Camila Rodriguez",Email,Email,"Offer Email",Other,8055,0,08-12-2023,08-12-2023,"PUSH TO TALK",Completed,USD,200.00,USD,0.00,0,USD,0.00,0,USD,0.00,USD,200.00,-100.0000000000,7014X000002eoGOQAY,7014X000002eoGOQAY
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,,"Latam Region","NETWORKS_Info_Comunicado_NewBrand _May2023","Lorena Chavarria",Advertisement,Email,"Offer Email","Brand Awareness",0,0,05-03-2023,05-15-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002PP1aQAG,7014X000002PP1aQAG
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,,"Latam Region","NETWORKS_Info_Comunicado_NewBrand _May2023_SM","Lorena Chavarria",Advertisement,Media,"Social Media",Other,0,0,05-09-2023,05-09-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002PPYmQAO,7014X000002PPYmQAO
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",LATAM_Info_Comunicado_NewBrand_May2023,"Lorena Chavarria",Advertisement,Email,"Offer Email","Brand Awareness",0,9,05-03-2023,05-15-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002PP1VQAW,7014X000002PP1VQAW
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",LATAM_Info_LibertyLaunchContact_Ent_May2023,"Luis Hernandez Montenegro",Advertisement,Website,"General Forms",Other,0,74,05-04-2023,05-04-2023,Networking,"In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002PP8CQAW,7014X000002PP8CQAW
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",Regional_Info_LibertySales_MSeg_May2023,"Luis Hernandez Montenegro",Other,Website,"General Forms",Other,0,385,05-04-2023,05-04-2023,"SME - Proposition - Retail","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002PP87QAG,7014X000002PP87QAG
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",Regional_Info_LibertyLaunch_MSeg_May2023,"Luis Hernandez Montenegro",Other,Website,"General Forms",Other,0,397,05-04-2023,05-04-2023,"SME - Proposition - Professional","In Progress",,,,,1,USD,0.00,0,USD,0.00,,,,7014X000002PP7xQAG,7014X000002PP7xQAG
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",LATAM_Prod_Acquisition_Ent_May2023,"Luis Hernandez Montenegro",Email,Email,"Offer Email","Lead Generation",4000,33,05-18-2023,07-10-2023,"Security; It Solution; Networking; UC&C",Completed,,,,,2,USD,12978.00,0,USD,0.00,,,,7014X000002edYsQAI,7014X000002edYsQAI
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",LATAM_Info_Christmas_MSeg_Dec2023,"Paola Yanez",Email,Email,"Offer Email",Other,0,73,11-21-2023,11-21-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X0000022qnsQAA,7014X0000022qnsQAA
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,,"Latam Region",NETWORKS_Info_Newsletter_Ent_Dec2023,"Paola Yanez",Email,Email,"Offer Email","Brand Awareness",0,47,11-16-2023,11-16-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X0000022qj2QAA,7014X0000022qj2QAA
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",LATAM_Prod_SDWAN_Ent_Oct2023,"Paola Yanez",Email,Email,"Offer Email",Other,0,0,09-13-2023,09-13-2023,Security,Completed,USD,1855.00,USD,5000.00,0,USD,0.00,0,USD,0.00,USD,1855.00,-100.0000000000,7014X0000036WaoQAE,7014X0000036WaoQAE
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmRegional,"Latam Region",LATAM_Event_Educationsummit_ent_Mar2024,"Paola Yanez",Advertisement,Event,Physical,"Lead Generation",0,19,01-24-2024,03-13-2024,"Networking & Connectivity; Security",Completed,USD,50000.00,,,16,USD,1030362.33,1,USD,4049.49,USD,52000.00,-92.2125118976,7014X000002zSx9QAE,7014X000002zSx9QAE
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",LATAM_Prod_Ciberseguridad_Ent_Oct2023,"Paola Yanez",Email,Email,"Offer Email",Other,0,0,10-11-2023,10-11-2023,"PUSH TO TALK",Completed,,,,,0,USD,0.00,0,USD,0.00,USD,3450.00,-100.0000000000,7014X000002XShfQAG,7014X000002XShfQAG
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",LATAM_Prod_Ciberseguridad_Ent_Oct2023_e,"Paola Yanez",Email,Email,"Offer Email",Other,0,114,10-11-2023,10-11-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002XShkQAG,7014X000002XShkQAG
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",LATAM_Prod_Ciberseguridad_Ent_Oct2023_SMP,"Paola Yanez",Advertisement,Media,"Social Media",Other,0,79,10-11-2023,10-11-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002XShpQAG,7014X000002XShpQAG
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",LATAM_Prod_Ciberseguridad_Ent_Oct2023_SMO,"Paola Yanez",Advertisement,Media,"Social Media",Other,0,137,10-11-2023,10-11-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002XShuQAG,7014X000002XShuQAG
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmRegional,"Latam Region",LATAM_Event_VIPLinks_apr2024,"Paola Yanez",Advertisement,Event,Physical,"Lead Generation",0,26,03-11-2024,04-24-2024,"Cloud IT; Security","In Progress",USD,239000.00,,,14,USD,51505.00,13,USD,42505.00,USD,316264.00,-86.5602787545,7014X0000022s2tQAA,7014X0000022s2tQAA
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",LATAM_Prod_Xsell_Ent_IaaS-DDoSLarge_Apr2023,"Paola Yanez",Email,Email,"Offer Email","Sales Tracking",9409,29,04-19-2023,04-19-2023,"It Solution - IaaS; Security - DDoS","In Progress",,,,,1,USD,0.00,0,USD,0.00,USD,6000.00,-100.0000000000,7014X000002PO9WQAW,7014X000002PO9WQAW
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",LATAM_Enterprise_Event_VIPLinks_Jun2023,"Paola Yanez","Special Events",Event,Physical,"Brand Awareness",121,33,03-28-2023,06-21-2023,"Security; It Solution",Completed,USD,175000.00,USD,15300.00,0,USD,0.00,0,USD,0.00,USD,183163.00,-100.0000000000,7014X000001yq3EQAQ,7014X000001yq3EQAQ
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,NetworksRegional,"Latam Region",NETWORKS_Event_VIPLinks_apr2024,"Paola Yanez",Advertisement,Event,Physical,"Lead Generation",0,22,01-12-2024,04-23-2024,"Networking & Connectivity","In Progress",USD,228000.00,,,0,USD,0.00,0,USD,0.00,USD,102811.00,-100.0000000000,7014X000002zSaFQAU,7014X000002zSaFQAU
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,,"Latam Region",NETWORKS_Info_Newsletter_Ent_Aug2023,"Paola Yanez",Email,Email,"Offer Email",Other,0,0,08-10-2023,08-10-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002enzuQAA,7014X000002enzuQAA
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",LATAM_Info_Rebranding_Ent_May2023,"Roxanna Mateo",Email,Email,"Offer Email","Brand Awareness",0,8,05-25-2023,05-25-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002ee8HQAQ,7014X000002ee8HQAQ
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmSMB,"Latam Region",LATAM_Prod_Awareness_Mid_Aug2023,"Roxanna Mateo",Email,Email,"Offer Email",Other,0,0,08-18-2023,08-18-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002epA3QAI,7014X000002epA3QAI
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,,"Latam Region",NETWORKS_Event_IXSY_Ent_Mar2024,"Roxanna Mateo",Advertisement,Event,Physical,"Brand Awareness",0,1,03-27-2024,03-27-2024,"Networking & Connectivity","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X0000022sEAQAY,7014X0000022sEAQAY
"Detalle de Actividades MKT-2024-05-08-10-00-04.csv",05/08/2024,LatAmENT,"Latam Region",LATAM_Info_Newsletter_Ent_Apr2024,"Roxanna Mateo",Advertisement,Email,Content,"Brand Awareness",0,51,04-03-2024,04-03-2024,Other,"In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X000001z3RDQAY,7014X000001z3RDQAY
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmENT,Colombia,LATAM_COL_BOG_ENT_SDWANTour_Nov_2023_SM,"Camila Rodriguez","Seminar / Conference",Media,"Social Media",Other,0,17,10-25-2023,11-23-2023,Security,"In Progress",USD,0.00,USD,0.00,0,USD,0.00,0,USD,0.00,USD,0.00,,7014X0000022qH5QAI,7014X0000022qH5QAI
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmENT,Colombia,LATAM_COL_ENT_SEGURIDAD_VALLEDUPAR_NOV_2023,"Camila Rodriguez","Seminar / Conference",Event,Physical,Other,50,8,11-15-2023,11-15-2023,Security,"In Progress",USD,190.00,,,0,USD,0.00,0,USD,0.00,USD,190.00,-100.0000000000,7014X0000022qhpQAA,7014X0000022qhpQAA
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmENT,Colombia,LATAM_COL_PROD_WHPSEGURITYCM_OCT_2023,"Camila Rodriguez",Email,Email,"Offer Email",Other,0,0,10-30-2023,10-30-2023,Security,"In Progress",USD,200.00,USD,1000.00,0,USD,0.00,0,USD,0.00,USD,200.00,-100.0000000000,7014X0000022qKsQAI,7014X0000022qKsQAI
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmENT,Colombia,LATAM_COL_BOG_INFO_LINAROZO_DIC_2023,"Camila Rodriguez",Email,Email,,Other,0,1,11-29-2023,11-29-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X0000022qvTQAQ,7014X0000022qvTQAQ
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmENT,Colombia,LATAM_Col_Info_Xmas_Dec2023,"Camila Rodriguez",Advertisement,Email,,"Brand Awareness",0,17,12-14-2023,12-14-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X0000022r73QAA,7014X0000022r73QAA
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmSMB,Colombia,LATAM_COL_Prod_Awareness_Mid_Aug2023,"Camila Rodriguez",Email,Email,"Offer Email","Lead Generation",2485,4,09-05-2023,09-12-2023,Networking,Completed,USD,200.00,USD,2000.00,0,USD,0.00,0,USD,0.00,USD,200.00,-100.0000000000,7014X0000036WKHQA2,7014X0000036WKHQA2
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmSMB,Colombia,LATAM_COL_BAQ_SmartmovIlity_MID_JUN_2023,"Camila Rodriguez","Seminar / Conference",Event,,"Brand Awareness",50,17,06-12-2023,06-15-2023,"It Solution; Networking - Wifi",Completed,USD,2000.00,USD,2500.00,21,USD,52655.01,14,USD,15434.04,USD,1721.00,796.8066561994,7014X000002efHLQAY,7014X000002efHLQAY
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmENT,Colombia,LATAM_COL_Event_IBMBogota_Ent_Jun2023,"Camila Rodriguez","Seminar / Conference",Event,Physical,Other,120,0,06-12-2023,06-12-2023,"It Solution - IaaS",Aborted,,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002efHVQAY,7014X000002efHVQAY
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmSMB,Colombia,LATAM_COL_BOG_Fedetec_Mid_Sep_2023,"Camila Rodriguez",Tradeshow,Event,Physical,Other,0,0,06-12-2023,09-20-2023,"Security; It Solution; Networking",Completed,USD,400.00,USD,2000.00,0,USD,0.00,0,USD,0.00,USD,400.00,-100.0000000000,7014X000002efHfQAI,7014X000002efHfQAI
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmSMB,Colombia,LATAM_COL_BAQ_MIDB_SEGTOUR_JUN_2023,"Camila Rodriguez","Seminar / Conference",Event,Physical,"Lead Generation",60,23,06-12-2023,06-14-2023,Security,Completed,USD,2000.00,USD,2500.00,19,USD,470500.40,6,USD,143345.74,USD,1698.00,8342.0339824073,7014X000002efGbQAI,7014X000002efGbQAI
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmENT,Colombia,LATAM_COL_Prod_SmartSolutions_Ent_Sep2023,"Camila Rodriguez",Email,Email,"Offer Email",Other,0,1,09-19-2023,09-19-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X0000036WlIQAU,7014X0000036WlIQAU
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmENT,Colombia,LATAM_COL_BAQ_ECODIGMETAVERSO_JUN_2023,"Camila Rodriguez","Seminar / Conference",Event,,"Sales Tracking",125,37,05-29-2023,06-14-2023,"PUSH TO TALK",Completed,USD,3600.00,USD,4000.00,0,USD,0.00,0,USD,0.00,USD,1582.00,-100.0000000000,7014X000002eeIMQAY,7014X000002eeIMQAY
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmENT,Colombia,LATAM_COL_BAQ_Ent_Probarranquilla_Jun_2023,"Camila Rodriguez",Tradeshow,Event,Physical,"Lead Generation",,0,09-18-2023,06-01-2023,Networking,Completed,USD,2383.00,USD,10000.00,1,USD,510.64,1,USD,510.64,USD,2383.00,-78.5716198963,7014X0000036Wk0QAE,7014X0000036Wk0QAE
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmENT,Colombia,LATAM_COL_BOG_EVENT_AssesmentMeet_2024,"Camila Rodriguez",Advertisement,,,"Lead Generation",0,0,04-01-2024,05-18-2024,"Cloud IT; Networking & Connectivity; Security",Aborted,USD,2000.00,,,0,USD,0.00,0,USD,0.00,,,,7014X000002exhdQAA,7014X000002exhdQAA
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmENT,Colombia,LATAM_COL_BAQ_EVENT_VulnerabilityOTF_APR2024,"Camila Rodriguez",Advertisement,Event,One-to-Few,"Lead Generation",0,0,04-05-2024,04-17-2024,Security,Completed,USD,1500.00,,,0,USD,0.00,0,USD,0.00,USD,1003.00,-100.0000000000,7014X000002exwYQAQ,7014X000002exwYQAQ
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmENT,Colombia,LATAM_COL_CAL_EVENT_VulnerabilityOTF_APR2024,"Camila Rodriguez",Advertisement,Event,One-to-Few,"Lead Generation",0,0,04-01-2024,04-18-2024,Security,Completed,USD,1200.00,,,1,USD,10415.33,0,USD,0.00,USD,791.00,-100.0000000000,7014X000002exhxQAA,7014X000002exhxQAA
"Detalle de Actividades MKT-2024-05-21-15-00-12.csv",05/21/2024,LatAmENT,Colombia,LATAM_COL_MED_EVENT_VulnerabilityOTF_APR2024,"Camila Rodriguez",Advertisement,Event,One-to-Few,"Lead Generation",0,0,04-05-2024,04-19-2024,Security,Completed,USD,1500.00,,,0,USD,0.00,0,USD,0.00,USD,902.00,-100.0000000000,7014X000002exwdQAA,7014X000002exwdQAA
